nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,resource_id
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1820701,FRS18207QUFR,St Florent - Place de la Republique,Voirie,Place de la Republique - 18400 ST FLORENT SUR CHER,18207,"[46.9925471,2.2447831]",1,FRS182070101,FRS18207QUFR1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-08,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1801802,FRS18018VJFX,Avord - Parking des Alouettes,Voirie,Rue des Alouettes - 18520 AVORD,18018,"[47.0327243,2.6519766]",1,FRS180180202,FRS18018VJFX2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2016-07-22,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1813801,FRS18138NPGM,Marmagne,Voirie,Place de la Mairie - 18500 MARMAGNE,18138,"[47.10178,2.2839464]",1,FRS181380102,FRS18138NPGM2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-20,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1808701,FRS18087WGME,Dun sur Auron,Voirie,Parking de la Piscine - 18130 DUN-SUR-AURON,18087,"[46.8828722,2.5651538]",1,FRS180870102,FRS18087WGME2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2016-07-12,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803101,FRS18031DPJQ,Blet,Voirie,Place de l Eglise - 18350 BLET,18031,"[46.8956458,2.7306654]",1,FRS180310102,FRS18031DPJQ2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-12-20,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1827904,FRS18279KVNX,Vierzon - Gare,Voirie,Place de la gare - 18100 VIERZON,18279,"[47.2260602,2.0600808]",1,FRS182790402,FRS18279KVNX2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Accessible mais non réservé PMR,false,false,Direct,00000000000000,2016-02-01,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803201,FRS18032LSWT,Boulleret,Voirie,Place de l Eglise - 18240 BOULLERET,18032,"[47.4239562,2.8732176]",1,FRS180320102,FRS18032LSWT2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Indirect,00000000000000,2015-09-09,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803314,FRS18033XPCN,Bourges - Rue du Champ de Foire,Voirie,Rue du Champ de Foire - 18000 BOURGES,18033,"[47.0833417,2.3881067]",1,FRS180331402,FRS18033XPCN2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-17,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803316,FRS18033S18X,Bourges - Rue Maurice Roy,Voirie,Rue Maurice Roy - 18000 BOURGES,18033,"[47.0817266,2.4145031]",1,FRS180331601,FRS18033S18X1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Indirect,00000000000000,2017-07-12,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1824101,FRS18241DFQB,Sancerre,Voirie,Parking les remparts - 18300 SANCERRE,18241,"[47.331518,2.8365479]",1,FRS182410101,FRS18241DFQB1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2018-09-14,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1814801,FRS18148MAFV,Mereau,Voirie,Place de la Mairie - 18120 MEREAU,18148,"[47.1626718,2.0500585]",1,FRS181480102,FRS18148MAFV2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2015-10-15,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1805501,FRS18055TFBK,Charost,Voirie,Place François Chapus - 18290 CHAROST,18055,"[46.9924213,2.1174549]",1,FRS180550101,FRS18055TFBK1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2016-02-11,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1826901,FRS18269DPBL,Vailly sur Sauldre,Voirie,Route de Chevaise - 18260 VAILLY SUR SAULDRE,18269,"[47.4583069,2.6508327]",1,FRS182690101,FRS18269DPBL1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2018-01-17,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1808901,FRS18089DYAC,Epineuil le Fleuriel,Voirie,Route de Vallon - 18360 EPINEUIL-LE-FLEURIEL,18089,"[46.5585226,2.5836225]",1,FRS180890101,FRS18089DYAC1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2018-02-21,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1811801,FRS18118QHHK,Jouet sur l Aubois,Voirie,rue des Ecoles - 18320 JOUET SUR L AUBOIS,18118,"[47.0455613,2.9875759]",1,FRS181180101,FRS18118QHHK1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Accessible mais non réservé PMR,false,false,Direct,00000000000000,2017-03-09,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1808201,FRS18082GMGP,Cuffy,Voirie,Rue du Port - 18150 CUFFY,18082,"[46.9472749,3.0676172]",1,FRS180820101,FRS18082GMGP1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-02-01,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1827905,FRS18279LKUT,Vierzon - Parc d Activites,Voirie,Parc d activites - route de Vieilfond - 18100 VIERZON,18279,"[47.2457138,2.0676642]",1,FRS182790502,FRS18279LKUT2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2016-02-02,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1810301,FRS18103HVGG,Gracay,Voirie,Place du Gapion - 18310 GRACAY,18103,"[47.1428978,1.844376]",1,FRS181030101,FRS18103HVGG1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2016-02-04,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803309,FRS18033QQLC,Bourges - Rue Edmond Jongleux,Voirie,Rue Edmond Jongleux - 18000 BOURGES,18033,"[47.0771742,2.3904936]",1,FRS180330901,FRS18033QQLC1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-20,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1819401,FRS18194QHCB,Rians,Voirie,Place de l Eglise - 18220 RIANS,18194,"[47.1853353,2.6134124]",1,FRS181940102,FRS18194QHCB2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Accessible mais non réservé PMR,false,false,Direct,00000000000000,2017-03-24,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803307,FRS18033GLGS,Bourges - Parking Anatole France,Voirie,Parking Anatole France - 18000 BOURGES,18033,"[47.0818529,2.4030391]",1,FRS180330701,FRS18033GLGS1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-20,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1827901,FRS18279BPFP,Vierzon - Parking Gaucherie,Voirie,Parking Gaucherie - 18100 VIERZON,18279,"[47.222651,2.064954]",1,FRS182790102,FRS18279BPFP2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Accessible mais non réservé PMR,false,false,Direct,00000000000000,2016-02-02,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1806501,FRS18065NPSQ,Chezal Benoit,Voirie,Place de la Poste - 18160 CHEZAL-BENOIT,18065,"[46.8267421,2.1164165]",1,FRS180650101,FRS18065NPSQ1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2015-09-09,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1813801,FRS18138NPGM,Marmagne,Voirie,Place de la Mairie - 18500 MARMAGNE,18138,"[47.10178,2.2839464]",1,FRS181380101,FRS18138NPGM1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-20,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1804301,FRS18043DKTL,La Celle Conde,Voirie,Place de la Mairie - 18160 LA CELLE CONDE,18043,"[46.7931797,2.1854754]",1,FRS180430101,FRS18043DKTL1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2018-03-11,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803317,FRS18033ZGZK,Bourges - Seraucourt,Voirie,Parking Seraucourt - 18000 BOURGES,18033,"[47.0789921,2.3986157]",1,FRS180331701,FRS18033ZGZK1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2016-09-02,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1813501,FRS18135DKYL,Maisonnais,Voirie,Le Bourg - 18170 MAISONNAIS,18135,"[46.6395865,2.2154698]",1,FRS181350101,FRS18135DKYL1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2018-02-21,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1808802,FRS18088AJSR,Ennordres,Voirie,La Surprise - 18380 ENNORDES,18088,"[47.411948,2.4350891]",1,FRS180880201,FRS18088AJSR1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2018-03-16,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1805001,FRS18050ZUGZ,La Chapelle St Ursin,Voirie,Parking de la poste - 18570 LA CHAPELLE ST URSIN,18050,"[47.0627442,2.3216257]",1,FRS180500101,FRS18050ZUGZ1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Accessible mais non réservé PMR,false,false,Direct,00000000000000,2017-03-21,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1805901,FRS18059DMRD,Le Chatelet,Voirie,Place de la mairie - 18170 LE CHATELET,18059,"[46.6423156,2.2834187]",1,FRS180590101,FRS18059DMRD1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Accessible mais non réservé PMR,false,false,Direct,00000000000000,2018-02-21,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1810801,FRS18108TFHP,La Guerche sur l Aubois - Place Auguste Fournier,Voirie,Place Auguste Fournier - 18150 LA GUERCHE SUR L AUBOIS,18108,"[46.9518797,2.9488165]",1,FRS181080101,FRS18108TFHP1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-05-30,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803318,FRS18033DPED,Bourges - Parc d activites Beaulieu,Voirie,Rue Didier Daurat - 18000 BOURGES,18033,"[47.0635477,2.3690533]",1,FRS180331802,FRS18033DPED2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Accessible mais non réservé PMR,false,false,Direct,00000000000000,2017-12-07,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1827903,FRS18279QCCT,Vierzon - Place Ancienne Mairie des Forges,Voirie,Place Ancienne Mairie des Forges - 18100 VIERZON,18279,"[47.2179487,2.0986401]",1,FRS182790301,FRS18279QCCT1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-14,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1802301,FRS18023WMXF,Baugy,Voirie,Rue de la Halle - 18800 BAUGY,18023,"[47.0822449,2.7294331]",1,FRS180230102,FRS18023WMXF2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2016-07-22,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1803313,FRS18033ZWFQ,Bourges - Rue du Pre Doulet,Voirie,Rue du Pre Doulet - 18000 BOURGES,18033,"[47.0828204,2.3831938]",1,FRS180331302,FRS18033ZWFQ2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-17,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1827904,FRS18279KVNX,Vierzon - Gare,Voirie,Place de la gare - 18100 VIERZON,18279,"[47.2260602,2.0600808]",1,FRS182790401,FRS18279KVNX1,18,true,true,false,false,false,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Accessible mais non réservé PMR,false,false,Direct,00000000000000,2016-02-01,Paiement via badge et smarthphone,2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1819101,FRS18191UAAC,Raymond,Voirie,Le Far West - 18130 RAYMOND,18191,"[46.9695843,2.6852991]",1,FRS181910102,FRS18191UAAC2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2016-08-10,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1820701,FRS18207QUFR,St Florent - Place de la Republique,Voirie,Place de la Republique - 18400 ST FLORENT SUR CHER,18207,"[46.9925471,2.2447831]",1,FRS182070102,FRS18207QUFR2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2017-03-08,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
SDE 18,241800549,info@sde18.com,InEnergies,contact@ecar18.fr,800960042,Ecar18,FRS1808801,FRS18088DPVE,Ennordres,Voirie,Camping - 18380 ENNORDRES,18088,"[47.4279525,2.3796366]",1,FRS180880102,FRS18088DPVE2,18,true,false,false,false,true,false,true,false,true,"0,50 € d'accès + 0,0016 €/minute + 0,15 €/kWh",Accès libre,false,24/7,Non accessible,false,false,Direct,00000000000000,2018-04-20,"Prise type 3, Paiement via badge et smarthphone",2021-06-02,2021-06-07T09:43:59.517000,ef0f3505-b7a5-416e-aa70-2a24a835933e
